,Id,Day244,Day245,Day282,Day283,Day284,Day285,Day286
0,10473,40.955195927837785,28.00755836343148,31.344192791730727,32.02464164366805,32.05025388665177,30.119049186880822,30.1817099046524
1,10474,40.955195927837785,28.00755836343148,30.835643657277718,31.868406856888427,32.462560332751195,30.119049186880822,30.22159801004588
2,10475,40.955195927837785,28.00755836343148,30.835643657277718,31.868406856888427,32.462560332751195,30.119049186880822,30.24289450739787
3,10476,40.955195927837785,28.00755836343148,27.397411399939774,31.868406856888427,32.462560332751195,30.119049186880822,30.79177583542209
4,10477,40.955195927837785,28.00755836343148,28.062772265018626,32.02464164366805,32.05003673198497,30.345004517917506,29.988407625234505
5,10478,40.955195927837785,26.20569622326945,28.062772265018626,32.02464164366805,32.05003673198497,30.345004517917506,29.988407625234505
6,10479,40.955195927837785,27.929737713682442,28.062772265018626,32.02464164366805,32.05003673198497,30.345004517917506,29.988407625234505
7,10480,35.06405234510117,23.924930867963198,27.76746955705309,31.344228637669268,33.146928135570114,33.209538349572036,29.93398604109261
8,10481,23.672625726715694,22.367821606330576,28.420134320100995,28.60427040763545,27.89247286465416,23.71718711963543,19.044242288386226
9,10482,19.87025127818396,19.640995726581984,25.849823418327897,26.010965616727265,28.511422930124326,20.437046467572447,14.321533694692006
10,10483,19.217724209915854,17.59186774674604,25.672948479350694,25.28442433746969,27.625329532565953,23.92051268332427,18.046744608051508
11,10484,18.806540704769432,20.004231483923462,20.83328820666552,25.248922019788033,29.239167836977057,25.82324390455772,19.08678347587121
12,10485,19.567753355186767,21.363999317263733,20.12490359242647,25.48756928880178,30.61824911557848,28.437901138474317,19.49469439592536
13,10486,19.026423052828463,21.566213862641373,15.49492549856255,23.769137173440427,31.133027947524802,29.59356880405368,21.528854849378924
14,10487,19.390298271639022,24.420175089027033,15.37244020610307,23.736204225090127,31.03061932638037,28.735138119168692,32.756783159697015
15,10488,19.31998672245636,23.20252948986218,14.778952276278567,23.747514410216727,31.130244986910466,28.75463935125939,32.77422213556375
16,10489,19.390298271639022,23.280512034870743,14.294891337241326,23.736204225090127,31.03061932638037,28.78164070540957,32.754159736762034
17,10490,19.52077228182807,23.819798018155712,14.605035962449966,23.21960436336501,31.924116508346895,30.809030636991434,32.26265739787345
18,10491,19.52077228182807,23.318788288948426,14.810116637380078,23.21960436336501,31.924116508346895,30.776974064563923,32.24797195882322
19,10492,19.958793777615064,24.047475243781737,14.31013991164205,23.03587154730565,31.24521982341547,21.585253568427085,31.97880824959277
20,10493,21.392710442094053,22.987349285922605,14.1084887641951,23.552471409030773,30.865572024369047,21.58881735823165,28.851027623256222
21,10494,20.710462736971422,22.97745650971835,15.518492025736391,21.73231663448857,30.89630390270179,20.87107214723124,30.470791643401142
22,10495,20.90164570102289,25.138896285570354,13.00900954983839,10.139286443445078,30.83414416661073,21.136258525546182,31.958354849860893
23,10496,20.934673472903334,25.959235679097056,13.819576226663608,10.165024395777976,30.8591014493665,20.62261879894161,29.819042609889717
24,10497,19.38950037276444,25.507699522246984,14.097321122983837,10.055632595996153,31.386761790014944,20.80073277009254,30.816354210015394
